,text,y_true,y_pred,prompt,answer,true_predict
82,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [And then around facilities, you probably know that we are nearing completion of our new campus here in Cupertino,] =",0,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [And then around facilities, you probably know that we are nearing completion of our new campus here in Cupertino,] = Prem'}]",Prem,0
83,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [And we see such engagement on both Facebook and Instagram along with the different targeting and ad formats, we believe we'll be able to have and are already starting to have a relationship with marketers which grow across both platforms.] =",0,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [And we see such engagement on both Facebook and Instagram along with the different targeting and ad formats, we believe we\'ll be able to have and are already starting to have a relationship with marketers which grow across both platforms.] = Prem'}]",Prem,0
84,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [So, we remain solidly in investment mode from a total expense point of view.] =",1,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [So, we remain solidly in investment mode from a total expense point of view.] = Prem'}]",Prem,0
85,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [We'll be more reliant on Stories impression growth in 2019.] =",1,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [We\'ll be more reliant on Stories impression growth in 2019.] = Prem'}]",Prem,0
86,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [So, the real question on how and where should the Azure gross margin be is about sort of the ultimate mix of those.] =",1,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [So, the real question on how and where should the Azure gross margin be is about sort of the ultimate mix of those.] = Prem'}]",Prem,0
87,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [So we have three new things that we're driving and a lot of large licensing pieces that are just transitioning into these three motions.] =",0,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [So we have three new things that we\'re driving and a lot of large licensing pieces that are just transitioning into these three motions.] = Prem'}]",Prem,0
88,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [And that's where we are building good muscle and we'll continue on that.] =",1,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [And that\'s where we are building good muscle and we\'ll continue on that.] = Prem'}]",Prem,0
89,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [As I said in Prime, the Prime platform, Prime features for customers, expansion for fulfillment capacity as we build out to support 26% unit growth in Q4, for instance and much greater FBA share, and not to mention all the investments in AWS, we are constantly looking for cost efficiencies and fixing variable productivity.] =",0,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [As I said in Prime, the Prime platform, Prime features for customers, expansion for fulfillment capacity as we build out to support 26% unit growth in Q4, for instance and much greater FBA share, and not to mention all the investments in AWS, we are constantly looking for cost efficiencies and fixing variable productivity.] = Prem'}]",Prem,0
90,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [It was the two biggest days we've ever had.] =",0,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [It was the two biggest days we\'ve ever had.] = Prem'}]",Prem,0
91,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [We know that the signals we get from especially our commercial customers is that there's a healthy demand for the value that exists in Windows 10.] =",1,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [We know that the signals we get from especially our commercial customers is that there\'s a healthy demand for the value that exists in Windows 10.] = Prem'}]",Prem,0
92,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [And in February, we will have Chi-Raq, our first original movie that we got to work with Spike Lee on, which won many critical, made many critics' best film list in 2015.] =",0,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [And in February, we will have Chi-Raq, our first original movie that we got to work with Spike Lee on, which won many critical, made many critics\' best film list in 2015.] = Prem'}]",Prem,0
93,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [It is clear that there is a demand there even much beyond what we thought.] =",0,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [It is clear that there is a demand there even much beyond what we thought.] = Prem'}]",Prem,0
94,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [But it's important to keep in mind that there are a few different reasons why people share content on Facebook, and that's just one of the use cases, right?] =",0,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [But it\'s important to keep in mind that there are a few different reasons why people share content on Facebook, and that\'s just one of the use cases, right?] = Prem'}]",Prem,0
95,"Is the below sentence categorized as ""Premise"" or ""Claim""?
            
            [The most important thing for us, Steve, is that we want to have a great customer experience.] =",1,0,"[{'generated_text': 'Is the below sentence categorized as ""Premise"" or ""Claim""?\n            \n            [The most important thing for us, Steve, is that we want to have a great customer experience.] = Prem'}]",Prem,0
